equipment_type,hours_used,kilometers_covered,fuel_consumed,operating_temperature_avg,load_factor,terrain_type,idle_time_hours,error_count,cumulative_hours,cumulative_km,days_since_last_maintenance,maintenance_needed
tractor,45.18738540557463,244.95707833063346,81.32010883065321,76.47769954280527,83.52780238516976,flat,2.7948147555365277,0,947.0303119862449,4690.032466240183,116.28139526976759,1
planter,44.877348620226364,177.85084769128295,122.12074559808522,89.17967256528159,58.31109802509559,rough,3.1048694089878976,0,333.92477524870736,727.7037327589821,132.6925572138129,1
harvester,24.937804915413103,173.55521709677006,72.04625572514686,76.57666212653947,70.53330069151943,hilly,2.5303967360696342,0,1601.6741283156578,11162.16033337112,87.62909822255835,1
other,22.302033105303313,58.88225441662879,77.68842264307187,67.04678997631999,37.79979511342842,mixed,3.917915024803767,0,560.524106028957,984.2042348904179,52.79682161820946,0
planter,47.356276566364606,384.7849336477814,56.854028077779546,65.22450492206441,36.86059451638061,hilly,2.4953532389984607,1,421.28350873524977,388.5003692603443,25.290113467098433,0
planter,30.829653186377463,284.57295858017545,21.986861294209433,68.89603628791966,53.74886751099372,mixed,4.011094043054931,0,578.6208008833042,569.8458305276013,83.50851862683035,1
planter,43.25689789670228,206.83944700612042,78.81445103279019,84.33271251409323,74.54847313292603,hilly,0.3551093847252257,1,869.1952213643715,3746.105090784521,116.39656784441632,0
planter,24.64455738114927,246.4046794209462,145.61202090406087,70.62004264669943,58.69684300280664,rough,3.2771454755328175,1,820.8006451730863,4096.850707637616,58.51060289578189,0
planter,36.55718712378192,172.21065849570124,115.13628405898372,94.7089417919391,33.22345708553632,rough,3.168789486145831,0,562.2311663095959,462.1828282070316,124.7712946585691,0
harvester,40.35988616325511,310.06542552404585,89.72091258084996,98.05720181485358,79.8981436048903,mixed,0.4185359084068213,2,1667.6802226186287,12249.671927834068,7.0517805417456945,1
other,12.239244174006876,56.705941023529874,85.12339803881015,84.1110207957211,52.013791013483996,hilly,0.74675960073884,0,511.1656102493526,2159.0152592618165,88.60486689036436,0
other,13.640085013377021,78.8764712148274,138.72779410164213,70.6024523354266,44.77985083547847,hilly,3.7897511023079615,2,845.9021355083089,5515.4821843541085,142.43390892531593,0
tractor,42.870906751079936,346.0118540600441,49.19387972732211,82.40451382402543,56.38958772872845,flat,2.2990406654993527,1,572.992597392664,2831.6366129489916,142.52337481207405,0
other,47.32436957984276,30.179169652938466,24.130014722519352,97.0221532905583,86.70309757895687,flat,2.710957660394191,1,865.0504006968628,2914.995778142789,141.57046179971144,1
planter,6.610900323680275,254.54012615093362,20.665185014740757,64.80636945676773,34.90470545723181,mixed,0.9967141985609634,2,352.51126930698183,1092.1639546875167,23.52823061831123,0
other,35.67638268139501,101.3454839854618,79.81348361665397,99.0383726698309,81.78139053999078,flat,1.2220978058794847,1,877.0369084333305,5019.977303527488,33.652455923144906,0
harvester,26.17647931800456,80.6400200065599,122.89847914888885,74.3746910372477,69.71694966925382,hilly,3.511280135523047,0,1746.3569842949291,11237.491846964995,73.67910906221618,1
harvester,41.08025687760589,124.1130936183661,16.65279526058574,82.5710434805661,32.01681761050107,hilly,4.232752758192289,0,880.2675360845785,5636.818345694381,70.48351484468135,0
tractor,8.6513585470039,247.13500807124043,79.50944964090506,71.71748294408549,88.57038535159535,rough,3.1392450886710526,0,423.7973915850481,1453.2318013359404,33.01623735883657,1
other,23.83866739105424,282.60959089623157,19.684547651811776,84.00331223142021,83.67749212852017,hilly,0.5860577526517313,0,1194.4077351098176,4896.610056177665,43.579083227215634,1
planter,41.341370862374326,249.40212527037536,149.21113471267984,62.77057331855162,44.658667724386014,hilly,1.9910287848261081,0,803.383935342823,2720.959885285843,76.84459348332061,0
other,16.590392014475462,218.7845353125706,121.37722035277828,76.15670435367352,75.4469334714591,hilly,0.5080627729938192,1,855.6906788406288,2689.3456995969395,96.4896267438925,0
tractor,36.741632551214465,149.4638684987506,145.75002351909558,99.53115065142426,79.50578080441636,mixed,1.5658060290689513,1,742.8441415332558,2043.1724897023396,164.1675633877753,1
harvester,20.797872035379037,21.37930502269056,65.47039886082084,92.18565749873315,86.63759771307292,flat,3.181793500544341,0,1660.95349946115,4641.139571473036,155.25144255334726,0
planter,34.16952609450715,310.6392883477115,76.4223220789843,89.91641109893993,54.29831028008215,mixed,4.347108238928337,1,261.7763408964017,1422.9254083267965,74.85060267739762,0
tractor,39.2693072133714,157.0590858088886,25.014304896829458,80.22381008020926,45.54070534890417,hilly,1.2985163003326545,1,1542.618326523856,8513.165863402473,152.99503917623537,0
harvester,31.604563556738857,201.3731001083227,18.338906147660897,83.56557266406308,38.22614684123754,mixed,1.6312105124956844,0,1560.1506284866819,3976.2767970136006,168.10142310416683,1
planter,18.383029302514423,227.15249572143776,61.1592261747365,93.43747725205745,76.74300696234727,rough,4.837495403624272,2,751.2187865781902,2362.061097072445,166.44900133415473,1
tractor,18.6347685374229,95.70657192737013,77.01169822334973,66.26515274997632,46.30144817584902,hilly,4.264940640257693,0,2306.197519016874,7928.857630695577,80.14367248404542,0
planter,8.581772015097819,368.306611242563,29.99753706217691,81.2895355926965,35.96344948484168,mixed,4.962292138460235,1,1301.3452288240453,4669.015821228544,177.66753245560906,1
other,30.261886389340095,113.1734448456057,22.074461890596353,86.87340576741005,42.09056360602938,mixed,3.1229245227764646,1,1140.323107462339,4911.454328544059,136.96953580296199,0
harvester,12.803473775156611,188.0421386125732,148.22014858166168,73.19628177402463,57.66490610549119,mixed,3.628520307582623,1,1052.7359130132872,4675.7527192542175,91.35034509657937,0
tractor,36.56951061171499,280.22437953925703,84.69881535542538,69.2234840054151,42.71086661491222,flat,0.638452586557216,2,1229.8897070729806,6644.712685344417,27.940905060226857,0
harvester,30.3146323435746,371.9819344571198,58.81205959170913,67.38750538846057,77.72436773906924,hilly,2.6507731407777446,2,1392.772305394527,10005.405907278857,60.990465517443624,0
planter,11.804335483186755,127.50675915945492,99.10866774337269,83.5376266310163,74.21089037403488,hilly,0.5004044745173503,0,1175.0680883880377,5061.230364642529,120.2189552295008,1
other,19.36502796842459,361.8197004646714,102.86777320244589,68.35115720167967,74.97805256410967,rough,1.459886744484622,2,631.5683458230781,2099.2773391778924,101.145280442063,0
harvester,5.623600494629711,257.3470427873548,102.01425050817012,87.85793844829172,63.34348791595559,mixed,2.680501112921095,0,1517.102439316725,5633.340429506512,54.86759801367884,0
planter,39.964345763243735,178.81615414520215,135.2255868091093,64.16041654351474,59.07295688889398,mixed,1.9722274114739091,2,840.1266659821947,2329.5719764390415,22.609289957102014,0
tractor,21.517380942374732,49.18501748925128,87.27275825634143,76.67616989491643,78.73735469631572,hilly,0.4474367562978415,1,818.992723579564,6066.690276993971,71.20442421767676,0
planter,31.032945253926943,316.8746575528658,17.182012263188422,83.11692683239691,52.45871497102418,hilly,2.4132759590672674,0,271.4491079612762,447.84106324982474,13.579055744051411,0
other,18.0452239793214,158.41836834624,17.737586226632768,80.9454961091588,31.474898083356454,rough,4.470298774640577,1,385.65301165669325,401.7267566534331,96.43131034452102,0
harvester,27.23662703669565,229.73434217403164,115.42170744433638,91.37833951992508,38.175507265898084,flat,3.1655862247819493,0,1869.935746582437,5300.8608968198905,42.08199312957073,1
harvester,5.787203938573779,219.98813225950929,47.38995063989936,99.66362926715618,39.416201061735755,hilly,0.10095279552140513,0,1707.690061181851,5428.988562487665,156.03537797534608,0
harvester,48.510946871710125,269.80865407246097,78.33777348585059,77.41686630864542,32.91385510927894,rough,0.8734204531474454,1,1147.8035732401045,3224.003281394159,48.07786707141141,1
planter,6.622407685055919,330.13589350154916,29.000684086095756,60.60290051602391,65.73004792961054,rough,3.23835692216744,3,1285.1351633467757,2948.5859756395025,65.23136098984511,1
tractor,6.463602301905523,192.7680836897188,23.92343711861039,70.90934070297806,65.0843759617797,hilly,3.826718778479585,0,748.7604743925365,2413.8459255927246,130.95210613245263,0
planter,40.773220067098976,274.6466233220885,47.275493278882,75.92602164930243,37.18497924322298,flat,1.6249358222317634,2,426.5334114098353,1976.6285142523589,160.25172321957805,0
harvester,27.155347775725197,383.36764955759975,43.54882023420801,97.8893190456227,72.41102631299191,mixed,1.224837089566695,0,1419.0420547758904,4433.517392433606,171.75761619781332,0
tractor,48.79331843646483,221.88723428476231,112.4407003984956,74.02318617021776,65.97448458264556,rough,0.15070258881651144,0,1843.1607770181458,10444.351242877827,43.34630338415572,1
harvester,40.83479275213484,364.43664389460315,88.75696898207555,69.72464881880393,43.62321164026499,flat,4.699609463065862,3,2055.198375180421,7603.809227491614,164.3410748507006,1
harvester,42.47393526574178,51.201157007646216,37.378590223810114,79.01037513010911,47.25881827628057,rough,0.020810949612499186,0,805.5909885929327,5676.3944521287785,159.6867646550944,0
planter,31.453464562978688,169.26732868824533,15.050263973475083,76.07687281431686,68.52531246847309,hilly,0.8739593808647794,0,887.9594509373037,4633.924874368285,160.17026820159833,0
harvester,33.08386978945339,199.02020104930094,124.637238299335,79.87389390911609,89.28327743539731,rough,0.9498823113190635,0,1504.9952292865473,3619.888700336691,90.29281452503935,1
tractor,15.592175563353392,168.21880483288223,120.4066321127577,67.66860166210252,56.74340631740684,rough,3.7714262656541435,1,832.0480245742754,2684.6390219380214,53.651811099371294,0
planter,5.839736201631588,297.3688306318283,141.11282646711015,66.29545422141463,34.07485554501404,rough,1.4274056944919322,0,533.8865050694719,3756.606394445009,108.42279512337768,0
other,31.93632720428082,85.35819643439513,49.03880740670459,61.94417963313005,68.7217711720294,hilly,0.218258065238921,1,1118.0546279316147,6245.363129002966,74.83947473282127,0
tractor,44.098624434018475,341.5489893275531,104.39961756396158,81.47694397633907,89.01125557782474,flat,2.8616107122311965,2,1187.8989753331875,5297.78218529108,121.75401775763997,0
other,18.685712067096272,376.8314930326026,75.85898901707151,84.89592878497447,69.00649139837878,hilly,2.15329039291274,0,765.6535160604703,3081.3416182224155,171.34099322471292,1
tractor,37.68760044734221,210.50668919342684,52.4816243731064,63.37311185691757,62.84845232811076,rough,1.6254542003081824,2,525.8407918754023,1079.1259604343747,44.72774346541029,0
harvester,29.566095840299667,105.47419285969752,66.42411833217574,79.55155963559503,37.70226918582967,flat,1.7864228406717109,0,1749.2001540897659,8441.13938281798,53.60747093444415,1
other,20.563386693712594,225.85481149579232,32.305866511533715,68.01741913572702,53.468353699759305,mixed,1.8340399772779337,2,199.79742360862645,994.4868798285586,104.26703315433346,0
tractor,47.901628625737956,373.3706396222069,131.92289378649983,76.90633674755784,80.53070463304235,hilly,4.218867279790145,0,567.6524966982558,2345.3972593176845,159.55325803320338,0
other,29.940309248196147,254.42972474545047,142.84117867891015,65.17364531388233,78.37568320141585,mixed,0.9781482435169636,2,1034.532336170775,2804.610095825462,92.2617355108976,0
other,44.02586700589629,115.35337779958392,102.79986168599352,73.80520429036116,51.019082995924876,rough,1.9421135448933287,1,772.1259007860015,1950.4652367614465,142.22026054935583,1
other,8.559920267161019,166.3454612948666,39.362722839438874,92.51837583591022,70.5891895276599,rough,4.780053901934399,0,233.78377869391545,333.7862977786695,54.12739298269158,1
planter,10.254285479729944,115.19375955109132,69.47482241373802,84.11975975816324,67.08518863505864,flat,0.9435989949057549,1,923.5205978574959,2400.707072079523,7.883441984036818,0
planter,13.95341409580734,327.0241192103049,52.057277286766414,83.0908335684523,68.15093278870238,rough,4.346483687497026,3,630.7169504488207,4684.068492672372,40.099081812158914,1
harvester,9.70386683798031,325.83517273987565,78.92417226354921,74.40996986838243,57.68121853401357,hilly,0.8573547296931655,0,525.5844413381768,1464.943008074824,117.18812389808271,1
tractor,33.94828106831786,271.40542873980803,121.54412179547387,92.6004560510691,65.8640072184705,hilly,0.7029758785410029,1,1195.7962014260702,4684.332647878621,55.35137792283394,1
other,28.14802886374452,156.95817221744898,58.93849232960711,68.3856665543032,83.13669588074012,rough,4.850698215974977,0,1249.6856673870254,4846.091717621132,150.0486490771887,0
harvester,49.34730734699629,64.82252123412405,105.8777218520162,89.91252926995134,33.81064896529286,hilly,1.76470899654608,2,302.4192976328076,1808.9944758881745,64.16668183357802,0
planter,17.873327994574176,237.45590777758247,48.422314975011844,66.7261541713269,83.12989313048686,mixed,2.122128607197531,0,559.5666062734718,1644.474454903706,118.91782656901557,0
tractor,7.503083459827675,68.3732682411044,79.77392266413966,98.66827663651677,80.61633417835257,mixed,3.0761812678409752,0,1694.198430383839,4275.809620259501,20.04939905360059,1
other,41.03841349516687,380.4410809768571,29.162040880660495,99.9808970745204,82.34037704184264,flat,0.18411700268975872,1,1046.987665878199,4540.157060840516,145.85113025319765,1
tractor,29.542638278681565,373.77425307332703,14.803230356460828,61.70189477918456,73.0039638684351,rough,3.490596229061464,2,595.4213254554995,1705.4428836328887,9.002799049361846,1
other,32.482299223950456,325.97072952009586,124.40353214889788,93.96192880657536,42.17818306083366,flat,0.9419797299853888,0,863.7476911477022,4006.371790273347,38.01287590058582,0
other,48.504141202973074,297.3783153405922,83.88141627538121,65.37482325893725,55.72713082733098,hilly,1.7056025670337376,1,1014.8142413966555,2871.5916089263346,107.09845245191309,0
planter,20.10852473022052,295.0492482894954,26.835444127488554,73.20175769202304,31.02221422713538,flat,0.437335278215209,0,1004.4461851298794,3346.995746081387,51.18118924941877,0
planter,28.769273038752342,205.635077829001,119.95536621757788,99.76764119084821,74.14115875404222,mixed,4.532949205341941,1,750.0647255207344,1315.3646195825306,65.46873854547395,0
harvester,47.18940293913966,297.7973038177037,85.86823384365357,92.64819981131056,47.42903875659934,mixed,2.6910216723179476,3,1336.7635146459015,5895.082957499072,88.95859806354404,0
harvester,27.17217462387261,219.45890818332776,93.801044898969,95.47809756235355,61.99858105536905,flat,4.211925873167564,2,2356.6699026016468,12228.574334104323,117.62938371884522,0
other,43.66755313625126,85.0082704743649,21.8607251458663,61.58275134087225,31.90912426853729,mixed,1.3482546704864107,0,1090.3157918508273,2456.245359926618,62.60259564947433,0
